ID,Age,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Height,Weight,Release Clause
231033,22,59,66,180,1,1,1,2,19,2016,5.83,154,4585.060806
232825,23,59,63,200,2,2,1,2,12,2017,5.75,163,275
239993,20,59,74,280,2,2,1,1,4,2016,6.17,192,651
242553,22,59,68,200,1,2,1,2,23,2018,5.75,159,330
245369,19,59,73,300,2,2,1,2,10,2018,6.42,172,758
240506,19,59,71,270,1,1,1,3,12,2017,5.42,143,392
242298,20,59,69,250,1,2,1,3,16,2018,5.58,141,425
193658,26,59,61,190,1,2,1,2,12,2017,5.83,161,347
229243,21,59,69,190,2,2,1,1,4,2015,6.33,192,380
242811,24,59,65,180,1,2,1,2,10,2018,5.92,163,261
226172,21,59,69,250,1,2,1,3,16,2016,5.92,170,4585.060806
242812,22,59,67,230,1,2,1,2,18,2018,5.92,159,334
224895,24,59,63,140,1,2,1,1,4,2017,6.25,183,228
235647,19,59,71,240,2,2,1,2,13,2016,5.83,159,456
222081,23,59,66,220,1,1,1,2,22,2018,5.92,143,319
246145,18,59,75,325,1,2,1,2,18,2018,5.58,152,691
242818,20,59,71,220,2,2,1,1,4,2018,6.08,176,440
242051,22,59,67,190,1,1,1,2,19,2018,6,176,371
10884,37,59,59,50,1,2,1,2,22,2018,5.92,187,88
209285,23,59,64,170,1,2,1,2,23,2016,6.17,165,310
235141,19,59,75,280,1,2,1,1,4,2016,6.33,185,651
244101,21,59,65,180,1,2,1,2,10,2018,6.25,181,351
244613,18,59,76,325,2,2,1,2,22,2018,5.58,139,756
245381,19,59,74,300,1,2,1,2,10,2018,6.17,176,653
244614,20,59,69,250,2,1,1,2,22,2018,5.92,157,475
213127,21,59,69,220,1,2,1,2,23,2018,5.92,176,429
228999,23,59,66,180,2,2,1,2,19,2018,5.83,150,297
237704,18,59,76,260,2,2,1,1,4,2018,6.25,176,657
220041,23,59,66,180,2,2,1,2,23,2017,5.75,152,297
227977,22,59,68,240,1,2,1,2,2,2016,6,172,468
233865,19,59,76,325,2,2,1,2,16,2016,5.75,154,4585.060806
235913,19,59,76,325,1,2,1,2,16,2016,5.67,141,4585.060806
222090,21,59,65,220,1,2,1,3,12,2018,5.75,141,429
245898,21,59,64,210,1,2,1,3,21,2018,5.83,159,320
238731,21,59,65,220,1,1,1,2,16,2018,5.92,172,363
227726,23,59,64,210,4,1,1,2,18,2018,5.42,117,362
235662,20,59,70,240,2,2,1,2,10,2016,6.08,165,348
237966,20,59,70,260,6,2,1,3,22,2018,5.75,159,546
241551,20,59,73,300,2,1,1,2,19,2017,5.67,157,788
244367,18,59,75,260,2,2,1,1,4,2018,6,183,605
245391,19,59,71,240,1,1,1,2,19,2018,5.75,152,528
235664,19,59,71,270,1,2,1,2,22,2016,5.83,161,527
226193,31,59,59,100,2,2,1,2,23,2013,5.75,148,215
244113,37,59,59,20,1,1,1,2,19,2011,5.75,157,35
232850,20,59,71,240,1,2,1,2,23,2013,6.08,174,348
235155,22,59,67,170,1,2,1,1,4,2016,6.08,198,289
244883,21,59,71,280,4,2,1,3,2,2016,5.75,143,4585.060806
182419,31,59,59,100,2,2,1,2,11,2016,6,154,215
244372,19,59,77,325,4,1,1,2,18,2018,6,154,756
221589,24,59,62,200,2,2,1,3,21,2016,5.92,159,265
236950,21,59,67,230,1,2,1,2,22,2018,5.75,150,414
240534,22,59,69,250,5,2,1,2,22,2015,6,141,475
243350,18,59,73,290,1,2,1,3,19,2018,5.42,132,602
245145,19,59,71,240,1,2,1,2,23,2018,6,157,408
238490,20,59,72,300,1,2,1,3,12,2017,5.67,150,758
234139,22,59,69,250,1,1,1,3,22,2017,5.75,159,488
225436,24,59,66,220,1,2,1,2,2,2018,5.83,163,341
238236,19,59,78,325,1,2,1,2,16,2017,5.83,154,609
240028,22,59,67,230,3,1,1,2,18,2015,5.75,176,426
241564,20,59,74,350,1,2,1,2,21,2017,5.58,143,709
237981,21,59,74,300,1,2,1,2,13,2017,5.83,157,593
169631,31,59,59,140,1,1,1,3,19,2018,5.67,163,217
188831,29,59,59,120,2,1,1,2,19,2016,6,183,4585.060806
203424,24,59,64,200,2,2,1,2,22,2018,5.92,176,365
227744,22,59,64,170,1,1,1,2,19,2015,5.67,154,242
246176,19,59,68,200,1,2,1,2,13,2018,5.75,163,440
224673,28,59,59,150,2,2,1,2,5,2017,5.67,154,323
222114,25,59,66,180,1,2,1,2,10,2017,6.17,165,351
233378,20,59,69,250,1,1,1,2,18,2016,6,161,488
243618,17,59,72,270,2,2,1,3,12,2018,5.67,143,560
244643,20,59,71,280,1,1,1,2,18,2015,5.42,139,532
245155,17,59,79,300,1,1,1,3,25,2018,5.58,154,675
206500,24,59,64,150,1,2,1,1,4,2018,6,157,274
222628,25,59,63,170,3,2,1,2,10,2015,5.75,139,378
244900,27,59,60,140,2,2,1,2,23,2018,5.42,148,249
239269,18,59,74,290,1,1,1,2,19,2017,5.58,163,616
240805,18,59,71,250,1,2,1,2,22,2018,5.75,165,488
242085,21,59,71,250,8,2,1,2,13,2017,5.75,146,525
237478,18,59,76,325,4,2,1,2,2,2016,5.58,165,821
244902,23,59,67,230,2,2,1,2,21,2018,5.83,148,437
238503,21,59,71,220,2,2,1,1,4,2018,6.17,181,440
243623,25,59,62,200,2,2,1,2,2,2017,6,179,365
49575,37,59,59,20,1,2,1,2,10,2018,5.92,154,25
246183,20,59,68,210,1,2,1,2,23,2018,5.75,143,504
237224,23,59,67,230,1,2,1,2,2,2017,6,194,380
240040,19,59,76,325,2,1,1,3,16,2016,5.75,150,626
244136,22,59,66,220,1,2,1,2,16,2018,5.5,154,429
226473,20,59,68,210,1,1,1,2,19,2017,5.92,154,410
241578,19,59,74,300,1,2,1,2,10,2017,6.08,172,578
228267,27,59,61,150,1,2,1,2,10,2017,6,176,199
242604,18,59,76,325,1,2,1,2,16,2017,5.83,170,642
213678,22,59,68,180,8,2,1,1,4,2016,6.25,172,4585.060806
243886,21,59,67,200,1,2,1,3,26,2018,6,165,290
245166,22,59,65,,0,2,1,2,10,2016,6.17,168,4585.060806
237231,28,59,59,160,1,1,1,3,2,2017,5.83,157,280
240559,18,59,79,325,4,2,1,2,2,2017,5.58,154,991
242095,26,59,60,150,1,2,1,2,19,2017,6.08,176,199
241840,19,59,69,250,1,2,1,2,2,2017,6,163,425
244656,22,59,66,160,1,2,1,1,4,2018,5.92,159,232
232369,36,59,59,20,1,2,1,2,10,2018,5.92,170,25
231858,24,59,66,180,1,2,1,2,23,2015,5.92,165,297
243634,19,59,69,240,1,2,1,2,18,2018,5.42,134,348
245170,20,59,71,,0,2,1,2,9,2016,5.58,141,4585.060806
241587,21,59,71,250,2,2,1,2,11,2017,5.92,154,463
225716,31,59,59,100,2,1,1,2,27,2012,5.83,150,215
242100,19,59,74,300,1,2,1,2,10,2018,6,154,563
244660,27,59,60,140,1,2,1,2,19,2018,6,176,200
244405,19,59,70,260,1,2,1,2,22,2018,6.08,157,429
245429,18,59,76,290,1,2,1,2,13,2018,6.17,165,761
244406,19,59,69,250,1,2,1,3,2,2018,6,172,413
244663,20,59,67,200,1,1,1,2,19,2017,5.92,168,330
245431,26,59,62,140,2,1,1,1,4,2018,6.08,174,291
203192,26,59,62,160,1,1,1,2,19,2017,5.83,157,260
220856,24,59,64,210,2,2,1,2,2,2018,5.75,154,373
225976,23,59,65,210,3,2,1,3,16,2017,5.5,139,389
243896,25,59,64,170,4,1,1,2,19,2018,6.08,165,259
246456,19,59,70,220,1,2,1,2,23,2018,5.83,181,363
245689,19,59,72,260,2,2,1,2,10,2018,6.17,172,605
189625,28,59,59,130,3,2,1,2,8,2018,6.08,176,228
245691,17,59,73,300,1,1,1,2,21,2018,5.67,146,638
244412,21,59,68,210,1,2,1,2,10,2017,6.17,176,368
241085,19,59,75,325,2,2,1,3,22,2017,5.75,163,788
191677,34,59,59,50,1,2,1,2,13,2016,5.75,150,63
240318,24,59,64,150,1,2,1,1,4,2017,6.17,165,199
246462,21,59,68,240,2,2,1,2,2,2018,5.58,152,408
244415,26,59,61,160,1,2,1,2,8,2012,6.17,174,244
244671,18,59,75,325,1,2,1,3,12,2018,6,154,674
201920,24,59,65,210,1,2,1,2,18,2018,5.75,154,326
244160,26,59,64,170,1,2,1,2,8,2017,6.17,185,242
237505,20,59,69,220,1,1,1,2,19,2017,5.83,143,462
244673,17,59,80,325,3,2,1,2,22,2018,5.75,165,943
223683,21,59,67,170,1,2,1,1,4,2017,6,170,289
240835,18,59,79,290,1,1,1,2,19,2018,5.83,172,740
245699,18,59,74,325,2,2,1,2,2,2018,5.75,134,756
240836,17,59,80,300,2,2,1,3,13,2017,5.75,154,810
246469,18,59,76,325,1,2,1,2,16,2018,5.5,141,691
195013,26,59,59,130,1,2,1,2,23,2018,6,157,202
241862,19,59,74,300,2,2,1,2,10,2017,6.42,176,698
215752,27,59,60,150,1,2,1,2,13,2018,5.75,152,244
232904,20,59,69,220,3,2,1,2,13,2016,5.83,152,418
238024,21,59,68,210,1,2,1,2,10,2015,5.92,165,347
245448,21,59,68,210,2,2,1,2,23,2018,5.83,154,347
53960,35,59,59,40,1,2,1,1,4,2018,6,154,70
225993,22,59,67,170,1,2,1,1,4,2015,6.33,176,247
227529,19,59,65,150,1,2,1,1,4,2016,6.33,165,4585.060806
231881,21,59,69,260,1,2,1,2,2,2018,6.25,179,520
239305,21,59,70,270,1,1,1,2,9,2018,5.92,163,527
245705,18,59,75,325,1,2,1,2,22,2017,5.67,148,707
240587,23,59,68,240,5,2,1,2,16,2017,5.75,134,456
223180,22,59,69,220,1,1,1,2,19,2016,6.17,174,4585.060806
237260,23,59,66,180,1,2,1,2,23,2017,5.83,165,306
239564,19,59,71,210,1,2,1,1,4,2017,6.17,165,347
241100,19,59,70,220,1,1,1,2,19,2017,5.67,148,363
244940,21,59,66,190,1,1,1,2,19,2018,6.08,179,314
193740,27,59,60,140,2,1,1,2,19,2014,5.83,159,256
236237,20,59,69,190,1,2,1,1,4,2016,6,179,314
204494,26,59,59,170,1,1,1,2,18,2018,6,172,247
216526,24,59,66,190,1,2,1,2,10,2017,6.08,183,371
225486,22,59,64,200,1,2,1,2,22,2016,5.83,150,315
242894,25,59,64,170,1,2,1,2,20,2018,6.08,179,225
227791,26,59,59,130,1,2,1,2,23,2018,6,165,163
233679,23,59,67,230,2,2,1,2,2,2018,6.08,172,334
239311,18,59,72,280,1,2,1,2,12,2017,5.75,163,595
228304,21,59,68,240,3,2,1,2,2,2015,5.92,163,504
243664,22,59,66,220,2,2,1,2,22,2017,5.75,152,363
223953,22,59,69,220,1,1,1,2,10,2018,6.25,176,429
243665,20,59,76,300,1,2,1,2,13,2018,5.83,172,713
212178,23,59,66,160,1,2,1,1,4,2018,6.25,194,312
244690,17,59,79,300,3,1,1,3,12,2018,5.75,154,810
182738,31,59,59,100,2,2,1,2,23,2017,5.5,157,175
242131,22,59,67,170,1,2,1,1,4,2016,6,170,264
244435,21,59,66,220,1,2,1,3,16,2015,5.75,154,363
222422,21,59,69,260,1,2,1,2,2,2014,5.83,146,507
242902,22,59,68,210,1,2,1,2,10,2018,6.17,161,357
224215,21,59,68,180,1,2,1,1,4,2014,6.08,170,306
237783,19,59,68,200,1,1,1,2,10,2017,5.92,150,290
243159,26,59,62,200,1,1,1,2,7,2014,6,163,265
235481,24,59,63,170,3,2,1,2,10,2017,5.75,143,302
245721,17,59,83,350,1,2,1,2,2,2018,5.83,146,893
241114,22,59,66,220,2,2,1,3,14,2018,6.17,161,435
205019,25,59,62,160,2,2,1,2,23,2018,5.83,161,292
224731,30,59,59,150,2,2,1,2,16,2014,5.92,163,323
244187,23,59,65,180,1,1,1,2,19,2018,5.92,165,351
225756,21,59,65,220,1,2,1,2,2,2017,6.17,163,319
226524,19,59,72,230,1,2,1,1,4,2016,6.33,176,4585.060806
233180,28,59,59,160,1,1,1,3,25,2016,5.83,146,200
240604,19,59,69,210,1,2,1,2,19,2016,5.67,150,4585.060806
242652,18,59,78,325,1,2,1,2,16,2018,5.75,150,691
202973,26,59,63,140,1,2,1,1,4,2017,6.25,192,186
220893,22,59,67,230,4,2,1,2,2,2017,6.08,161,483
236510,24,59,64,210,3,2,1,2,21,2018,5.83,163,320
244702,18,59,78,325,1,1,1,2,22,2018,5.75,165,837
218591,23,59,65,180,2,2,1,2,23,2018,5.83,154,351
227807,20,59,74,350,6,2,1,2,2,2015,5.75,174,884
235487,21,59,69,220,3,2,1,2,19,2016,5.75,143,418
235744,19,59,74,325,1,2,1,3,18,2016,5.75,163,772
243169,16,59,81,350,1,2,1,2,2,2018,5.75,137,980
184801,30,59,59,140,2,2,1,2,22,2010,5.92,148,245
228322,22,59,71,220,1,1,1,1,4,2018,6,174,385
228578,21,59,69,220,1,1,1,2,19,2018,5.75,148,429
232674,24,59,66,180,4,1,1,2,19,2017,5.83,154,333
244962,20,59,73,300,1,2,1,2,23,2018,5.67,154,593
222179,28,59,59,120,3,2,1,2,23,2016,6.17,170,4585.060806
237027,20,59,71,280,1,2,1,2,3,2016,6,161,406
243683,27,59,61,150,2,2,1,2,10,2017,6,176,304
244707,18,59,74,290,1,2,1,2,10,2018,6,150,703
228836,22,59,66,190,1,2,1,2,10,2015,5.92,157,371
245476,25,59,62,200,1,1,1,2,18,2018,5.75,157,214
222181,29,59,59,120,3,2,1,2,10,2017,6.08,179,258
225509,21,59,67,230,2,2,1,2,2,2016,6.08,163,449
226533,21,59,70,270,1,1,1,3,18,2015,5.75,154,392
235493,22,59,68,200,4,2,1,2,23,2017,5.58,141,380
206566,24,59,63,,0,2,1,1,4,2016,6.33,194,4585.060806
233446,24,59,63,200,1,2,1,2,18,2016,5.92,159,265
236006,20,59,66,220,1,2,1,2,9,2018,5.5,137,319
245990,19,59,74,300,2,2,1,2,23,2018,6,161,788
209895,26,59,63,140,1,2,1,1,4,2016,6,187,186
233447,19,59,74,325,1,2,1,3,2,2016,5.92,172,658
232936,34,59,59,60,1,2,1,1,4,2018,6.17,192,75
226025,22,59,66,220,1,2,1,2,22,2018,5.92,152,341
221930,23,59,67,200,2,2,1,2,10,2014,6,161,330
238058,20,59,74,350,2,2,1,3,12,2015,5.67,143,884
242922,20,59,69,250,1,2,1,2,22,2018,5.75,137,388
232427,22,59,70,270,1,1,1,2,3,2014,5.67,143,392
244459,20,59,68,210,1,1,1,2,19,2018,5.5,141,410
238060,19,59,76,280,2,1,1,1,4,2017,6,154,707
240364,21,59,67,230,1,2,1,2,2,2017,6.17,181,334
243180,19,59,72,290,1,2,1,2,22,2018,6,163,544
228077,25,59,61,190,2,2,1,2,18,2018,5.67,141,423
228845,28,59,61,130,1,2,1,1,4,2016,6,165,172
242926,31,59,59,130,1,2,1,2,20,2018,5.92,163,163
244718,26,59,60,190,1,2,1,2,2,2018,6.25,194,309
245742,18,59,74,325,1,2,1,2,12,2018,5.75,157,691
206575,24,59,64,210,2,2,1,3,2,2017,6.08,183,383
222191,27,59,59,160,2,1,1,2,18,2010,5.92,159,344
243695,21,59,66,190,1,2,1,2,26,2017,5.75,161,314
245999,17,59,79,300,4,1,1,3,21,2018,5.75,141,915
201457,26,59,60,190,2,2,1,2,2,2017,6.17,172,347
213489,22,59,68,180,1,2,1,1,4,2018,6.17,161,279
222449,24,59,62,160,2,2,1,2,19,2017,5.75,152,356
210418,28,59,59,130,1,1,1,2,11,2017,6.08,168,176
235250,20,59,70,270,1,2,1,2,2,2018,5.92,168,513
239858,28,59,59,120,3,2,1,2,23,2016,6,152,258
241650,16,59,77,300,1,2,1,2,2,2017,5.58,150,563
226547,22,59,66,220,2,2,1,2,22,2017,5.83,165,374
231411,19,59,74,300,2,2,1,2,10,2015,6,174,758
236787,19,59,76,300,2,1,1,2,19,2017,6,161,698
242163,20,59,69,260,1,2,1,2,2,2018,5.5,139,403
243955,21,59,68,240,1,2,1,3,25,2018,6,163,396
246259,17,59,73,280,2,2,1,2,10,2018,5.83,121,651
239348,19,59,69,210,1,2,1,2,8,2017,6.17,181,347
204021,26,59,62,200,1,2,1,2,12,2018,5.83,154,365
244469,28,59,60,140,1,2,1,2,20,2014,5.75,157,214
245749,18,59,75,325,1,1,1,2,2,2018,6.17,172,772
229878,20,59,70,270,2,1,1,2,18,2017,5.58,141,459
238326,18,59,75,325,1,2,1,2,2,2016,6,163,4585.060806
240886,20,59,65,180,1,2,1,2,10,2017,6.25,176,351
230136,21,59,73,350,1,1,1,3,12,2018,5.75,154,831
236025,23,59,66,220,2,2,1,2,2,2018,6.17,187,429
239609,19,59,79,325,1,2,1,2,16,2017,6.17,165,1000
228858,19,59,69,240,1,2,1,2,22,2015,5.75,154,348
239098,23,59,65,180,2,2,1,2,10,2017,6.33,174,315
236027,20,59,69,220,2,2,1,2,23,2016,5.83,174,4585.060806
243451,20,59,71,280,4,2,1,2,2,2018,5.92,176,588
245500,23,59,67,230,1,2,1,2,3,2018,5.92,165,334
245756,19,59,73,300,1,1,1,2,19,2016,5.92,146,4585.060806
214525,24,59,65,160,2,2,1,1,4,2015,5.92,172,312
227837,22,59,69,220,1,2,1,2,10,2015,6,181,319
237821,19,59,74,300,1,2,1,2,19,2017,5.67,150,578
242429,17,59,73,270,1,2,1,2,27,2016,5.58,146,506
244221,21,59,69,220,1,1,1,2,13,2018,6,159,363
213502,23,59,64,180,1,2,1,2,8,2016,6,190,293
241150,18,59,78,325,2,2,1,3,22,2018,5.83,163,756
242430,17,59,72,230,1,2,1,2,10,2017,6.33,176,477
212991,25,59,62,200,1,2,1,2,25,2018,5.58,143,305
241407,21,59,69,,0,2,1,2,2,2016,6,170,4585.060806
242431,20,59,75,350,3,2,1,3,22,2018,6,183,814
242687,20,59,70,270,2,2,1,2,16,2018,5.75,152,446
223488,21,58,64,130,1,2,1,1,4,2016,6.5,172,189
244480,20,58,68,200,1,1,1,2,22,2018,5.67,159,390
245248,27,58,59,150,1,1,1,2,2,2018,5.83,163,199
244481,20,58,68,180,1,2,1,2,10,2018,6.08,174,351
206338,24,58,62,170,1,2,1,2,2,2017,5.83,157,276
232707,19,58,75,250,1,2,1,2,10,2018,5.83,154,656
239107,25,58,60,160,1,2,1,2,2,2017,5.92,181,228
223236,22,58,69,220,1,2,1,3,12,2018,5.75,168,341
230660,21,58,69,190,1,2,1,2,10,2018,6.17,190,371
236292,20,58,72,250,1,2,1,2,15,2016,6.25,174,556
245252,19,58,75,250,1,2,1,2,10,2018,6.33,198,606
215301,22,58,65,150,1,2,1,2,10,2018,6.25,165,293
229893,21,58,65,180,2,1,1,2,16,2018,6,165,351
230661,22,58,69,220,2,2,1,2,2,2017,5.92,165,363
243973,18,58,75,240,1,2,1,2,10,2018,6.25,192,522
245253,18,58,76,260,2,2,1,2,22,2018,5.75,143,631
229126,28,58,58,100,2,2,1,2,23,2015,6,185,175
182790,32,58,58,70,1,2,1,2,23,2017,6,165,151
241159,17,58,78,230,4,2,1,2,10,2017,6,165,656
244743,21,58,68,210,1,2,1,2,12,2018,5.58,134,389
237832,21,58,68,210,5,1,1,2,2,2017,6.17,159,462
242184,18,58,77,230,2,2,1,2,26,2018,5.58,139,535
245001,18,58,72,260,3,2,1,2,2,2018,6.17,170,605
245513,19,58,74,250,1,1,1,2,13,2017,5.83,157,681
204298,25,58,61,110,1,1,1,1,4,2016,6.17,183,146
187658,28,58,59,100,1,2,1,1,4,2015,6.25,194,133
229643,20,58,72,250,2,2,1,2,10,2015,6,168,594
234507,25,58,61,,0,2,1,2,22,2016,5.67,148,4585.060806
140300,34,58,58,50,1,2,1,1,4,2018,6.17,168,78
219660,22,58,69,220,1,1,1,3,2,2018,5.67,154,385
231437,26,58,59,120,2,1,1,2,19,2017,5.67,137,207
232205,20,58,73,250,1,2,1,2,20,2016,5.58,143,4585.060806
243981,20,58,73,250,1,1,1,2,10,2017,6.25,179,623
204302,26,58,61,130,2,2,1,2,19,2017,6.08,179,237
228366,22,58,65,150,2,1,1,2,19,2018,5.92,154,293
234511,21,58,70,180,1,2,1,1,4,2018,6,150,396
223760,25,58,62,,0,2,1,1,4,2016,6.08,179,4585.060806
246032,21,58,65,130,1,2,1,1,4,2016,6.33,187,312
223761,21,58,67,170,1,2,1,3,23,2018,5.92,159,281
228113,21,58,67,200,1,2,1,2,2,2018,6.17,170,350
232721,35,58,58,30,1,2,1,2,10,2011,5.92,168,38
242961,17,58,74,250,1,2,1,2,16,2018,5.58,143,631
225810,22,58,66,180,1,2,1,2,22,2018,6.25,190,279
238610,20,58,72,280,3,2,1,2,2,2017,5.92,165,679
235539,23,58,64,130,2,1,1,1,4,2018,5.83,161,241
242196,18,58,76,230,1,1,1,2,19,2018,5.92,161,489
245780,18,58,73,240,1,2,1,2,13,2018,5.92,165,558
238357,22,58,67,170,3,2,1,2,13,2017,5.42,128,315
246037,22,58,66,190,3,1,1,2,3,2018,5.83,152,456
221974,25,58,61,160,3,1,1,2,22,2017,6.08,174,356
219159,23,58,65,130,1,1,1,1,4,2018,6.42,170,189
240920,20,58,72,230,2,2,1,1,4,2017,5.92,152,523
244504,24,58,61,160,2,2,1,2,2,2018,6.25,183,292
221978,27,58,60,120,2,2,1,2,13,2012,5.75,163,267
229914,21,58,62,170,2,2,1,2,22,2017,6.17,157,310
231962,28,58,58,100,2,2,1,2,23,2018,6,165,215
223771,31,58,58,,0,2,1,2,2,2016,5.92,157,4585.060806
228381,22,58,65,180,1,2,1,2,22,2014,5.67,134,261
241949,30,58,58,90,1,2,1,2,13,2018,5.92,179,122
243998,19,58,70,200,1,1,1,2,13,2018,6,154,330
235807,18,58,72,260,1,2,1,2,22,2016,6,159,618
222496,20,58,65,180,1,1,1,2,2,2017,6,161,261
238880,20,58,72,250,1,2,1,2,8,2017,6,154,494
242721,23,58,65,130,1,2,1,1,4,2018,6.42,205,221
138786,35,58,58,30,1,2,1,1,4,2018,6.17,190,57
228642,20,58,74,280,4,1,1,3,12,2015,5.58,146,707
224547,25,58,59,150,2,2,1,2,22,2017,6.08,170,334
244515,18,58,71,200,1,1,1,3,27,2018,5.58,154,375
238628,20,58,65,130,1,2,1,1,4,2016,6.33,196,215
242214,17,58,75,230,1,2,1,2,13,2017,5.92,161,489
242470,24,58,63,170,1,2,1,2,22,2018,5.5,132,242
240681,19,58,69,170,1,2,1,1,4,2017,6.25,165,281
240170,18,58,73,210,1,2,1,1,4,2017,6.33,185,436
240682,22,58,66,190,3,2,1,2,18,2014,6,150,352
243242,18,58,74,210,1,2,1,1,4,2018,6.17,190,394
241963,19,58,74,270,2,2,1,2,22,2017,5.25,130,614
243243,19,58,72,250,1,2,1,2,13,2018,5.75,143,556
244524,21,58,66,140,1,2,1,1,4,2018,6,165,231
245806,18,58,73,260,2,2,1,2,2,2018,5.75,137,657
228143,22,58,70,230,2,2,1,2,18,2018,5.83,148,380
244527,19,58,71,240,1,2,1,3,12,2016,5.67,143,498
228657,22,58,69,210,1,2,1,2,22,2015,6.08,150,347
240945,19,58,72,270,3,2,1,2,22,2016,5.75,157,682
228402,21,58,65,180,2,2,1,3,2,2018,6.08,150,351
242994,17,58,74,250,2,2,1,2,22,2018,5.83,168,656
244018,21,58,62,120,1,2,1,1,4,2018,6.25,176,171
232500,19,58,68,200,2,2,1,2,2,2018,5.83,168,330
238134,18,58,79,290,1,2,1,2,18,2017,5.83,141,725
240950,20,58,74,280,6,2,1,3,22,2017,5.67,154,707
245815,20,58,67,200,1,2,1,2,2,2018,6.08,176,310
211768,27,58,60,100,1,1,1,1,4,2018,6.17,183,133
228153,19,58,73,270,4,1,1,3,18,2015,5.83,150,682
228921,22,58,64,180,1,2,1,2,2,2015,6.17,172,279
229945,22,58,67,170,1,1,1,2,19,2015,5.58,152,264
231481,21,58,64,150,2,2,1,2,10,2018,6,154,293
239673,19,58,68,170,3,2,1,2,10,2017,5.92,165,357
242233,18,58,68,190,1,2,1,2,21,2018,6,154,276
241978,17,58,72,200,1,2,1,1,4,2016,6,170,465
244282,19,58,68,170,1,2,1,2,23,2018,5.75,159,281
245818,22,58,66,140,1,2,1,1,4,2018,6.25,194,245
238651,20,58,68,180,1,2,1,2,13,2016,5.83,170,297
244284,19,58,71,210,1,2,1,2,10,2018,6.17,190,436
233021,27,58,59,120,2,2,1,2,10,2018,6.33,187,267
191805,27,58,59,120,1,2,1,2,9,2018,6,161,159
236350,22,58,64,170,1,1,1,2,18,2016,5.75,165,264
243774,20,58,67,150,1,2,1,1,4,2017,5.83,152,248
225087,22,58,67,170,3,2,1,2,23,2018,5.83,132,323
233535,20,58,70,200,1,2,1,2,10,2018,6,170,380
239423,24,58,64,170,2,1,1,2,18,2017,5.58,143,281
241215,19,58,73,230,1,2,1,1,4,2017,6,181,431
224576,23,58,63,140,2,1,1,2,15,2017,6.08,168,256
229184,19,58,75,250,1,2,1,2,10,2015,5.92,163,556
245056,22,58,68,160,1,2,1,1,4,2018,6.5,190,264
246336,17,58,78,230,1,2,1,2,13,2018,5.83,159,564
231233,20,58,70,230,1,2,1,2,22,2015,5.83,159,334
235841,20,58,71,220,4,2,1,3,23,2016,5.83,152,4585.060806
236353,21,58,70,230,2,2,1,2,2,2017,6.33,194,334
237121,21,58,71,250,5,1,1,3,18,2016,5.58,137,631
235074,23,58,65,130,1,2,1,1,4,2016,6.08,154,189
241474,19,58,73,270,4,2,1,3,3,2016,5.83,161,4585.060806
237379,20,58,70,230,5,2,1,2,22,2016,5.83,159,4585.060806
230980,23,58,64,150,1,2,1,2,23,2018,6.25,187,218
192580,28,58,58,130,1,1,1,2,18,2018,6,161,202
236613,19,58,76,230,1,2,1,1,4,2016,6.25,192,477
224582,23,58,67,170,1,2,1,2,26,2018,6.08,168,332
233030,22,58,66,140,1,2,1,1,4,2016,6,185,238
238919,21,58,68,160,1,2,1,1,4,2018,6.17,174,272
231752,21,58,68,200,1,2,1,2,22,2018,6.17,168,350
233288,21,58,70,200,1,2,1,2,23,2017,5.92,183,350
239689,17,58,67,120,1,2,1,1,4,2017,6.33,174,198
245321,21,58,67,170,1,2,1,2,13,2016,6,176,281
232778,21,58,67,200,1,2,1,2,2,2015,5.83,163,290
246602,18,58,73,260,1,2,1,2,2,2016,6.08,176,566
237133,21,58,71,200,3,2,1,1,4,2017,6.25,179,505
238157,19,58,75,240,1,2,1,3,23,2017,5.92,148,462
207950,24,58,62,170,2,2,1,2,2,2017,6,176,310
236622,19,58,69,210,1,2,1,2,2,2017,6.08,170,347
234319,20,58,72,280,4,2,1,2,22,2016,5.75,154,707
240719,22,58,66,160,1,2,1,2,23,2017,5.92,165,288
246351,18,58,75,260,2,2,1,3,18,2018,5.92,165,709
221264,24,58,65,180,2,2,1,2,7,2018,5.83,152,333
244560,19,58,73,270,1,2,1,2,16,2018,5.83,148,628
190033,28,58,59,120,1,2,1,2,10,2018,6.33,172,195
207442,31,58,58,110,1,2,1,3,2,2018,5.83,165,138
48722,38,58,58,20,1,2,1,2,13,2015,5.92,170,25
223827,24,58,66,140,1,2,1,1,4,2014,5.83,139,273
242515,19,58,73,280,1,2,1,3,2,2018,6.08,172,525
243795,19,58,72,280,1,2,1,2,2,2018,6,165,525
244819,20,58,66,190,1,2,1,2,16,2018,5.75,150,295
234836,20,58,70,230,3,2,1,2,22,2016,5.83,165,460
235860,19,58,73,230,1,2,1,1,4,2018,6.42,187,477
239444,19,58,74,270,1,2,1,2,12,2017,5.5,143,601
233813,21,58,72,280,1,2,1,2,22,2016,5.75,154,553
241493,17,58,70,170,1,2,1,2,10,2017,6.08,165,332
236374,20,58,75,280,2,2,1,2,22,2018,5.92,159,735
245846,17,58,78,220,1,1,1,2,19,2017,5.58,146,528
243287,22,58,65,180,1,2,1,2,9,2018,6,150,261
246103,19,58,66,160,1,2,1,2,10,2018,6,170,264
178008,31,58,58,110,2,2,1,2,22,2015,5.58,161,193
